customer_id,customer_name,gender,signup_date,city,state,region,acquisition_channel
107218,Aditya Joshi,Male,2023-03-04,New Delhi,Delhi,North,Email
107219,Aditya Jain,Male,2023-05-27,Mysuru,Karnataka,South,Organic Search
107220,Simran Jain,Male,2025-01-01,Mangaluru,Karnataka,South,Social Media
107221,Vikram Jain,Female,2024-06-29,Hyderabad,Telangana,South,Organic Search
107222,Simran Jain,Male,2024-02-18,Bhopal,Madhya Pradesh,Central,Social Media
107223,Vikram Singh,Female,2024-06-04,Hyderabad,Telangana,South,Paid Search
107224,Kavya Gupta,Male,2023-01-01,Chennai,Tamil Nadu,South,Email
107225,Ananya Gupta,Male,2024-09-09,Jodhpur,Rajasthan,North,Email
107226,Rahul Joshi,Male,2023-06-27,Bhopal,Madhya Pradesh,Central,Social Media
107227,Nisha Saxena,Female,2024-11-02,Varanasi,Uttar Pradesh,North,Referral
107228,Simran Pandey,Female,2023-06-22,Thiruvananthapuram,Kerala,South,Paid Search
107229,Kavya Pandey,Female,2023-10-28,Kochi,Kerala,South,Organic Search
107230,Isha Pandey,Female,2025-10-30,Gwalior,Madhya Pradesh,Central,Affiliate
107231,Neha Tiwari,Male,2024-12-10,Kolkata,West Bengal,East,Paid Search
107232,Aditya Yadav,Male,2025-08-26,Patna,Bihar,East,Organic Search
107233,Neha Agarwal,Female,2024-06-26,Ahmedabad,Gujarat,West,Social Media
107234,Kavya Mehta,Female,2025-03-03,Hyderabad,Telangana,South,Email
107235,Priya Saxena,Female,2024-06-26,Hyderabad,Telangana,South,Paid Search
107236,Riya Singh,Female,2024-11-20,New Delhi,Delhi,North,Organic Search
107237,Pooja Verma,Female,2024-10-12,Ludhiana,Punjab,North,Paid Search
107238,Arjun Patel,Male,2023-01-05,Coimbatore,Tamil Nadu,South,Social Media
107239,Vivaan Agarwal,Male,2024-11-01,Coimbatore,Tamil Nadu,South,Referral
107240,Rahul Tiwari,Male,2023-05-24,Vijayawada,Andhra Pradesh,South,Social Media
107241,Ananya Pandey,Male,2024-11-06,Udaipur,Rajasthan,North,Email
107242,Riya Saxena,Male,2023-05-12,Bhopal,Madhya Pradesh,Central,Paid Search
107243,Riya Patel,Male,2025-06-28,Mysuru,Karnataka,South,Organic Search
107244,Meera Mehta,Female,2024-10-03,Coimbatore,Tamil Nadu,South,Paid Search
107245,Rahul Saxena,Male,2024-06-30,Patna,Bihar,East,Paid Search
107246,Riya Yadav,Female,2025-10-23,Ahmedabad,Gujarat,West,Affiliate
107247,Nisha Mishra,Male,2025-10-27,New Delhi,Delhi,North,Affiliate
107248,Isha Sharma,Male,2023-11-03,Amritsar,Punjab,North,Referral
107249,Aarav Pandey,Female,2025-11-02,Ahmedabad,Gujarat,West,Affiliate
107250,Rohan Pandey,Female,2024-04-08,Gaya,Bihar,East,Affiliate
107251,Priya Verma,Female,2024-01-03,Warangal,Telangana,South,Email
107252,Rohan Gupta,Female,2025-10-28,Kolkata,West Bengal,East,Social Media
107253,Pooja Verma,Female,2025-08-22,Faridabad,Haryana,North,Organic Search
107254,Sneha Saxena,Female,2025-07-24,Thiruvananthapuram,Kerala,South,Organic Search
107255,Riya Tiwari,Male,2024-04-05,Mangaluru,Karnataka,South,Paid Search
107256,Neha Patel,Female,2024-10-07,Patna,Bihar,East,Social Media
107257,Aarav Joshi,Male,2025-12-02,Thiruvananthapuram,Kerala,South,Affiliate
107258,Vivaan Mehta,Male,2023-02-14,Bhopal,Madhya Pradesh,Central,Referral
107259,Arjun Joshi,Female,2025-10-12,New Delhi,Delhi,North,Social Media
107260,Rohan Sharma,Male,2025-10-19,New Delhi,Delhi,North,Paid Search
107261,Isha Mehta,Male,2024-04-26,Mysuru,Karnataka,South,Referral
107262,Isha Kumar,Male,2023-02-11,Pune,Maharashtra,West,Paid Search
107263,Aditi Agarwal,Male,2024-01-18,Gurugram,Haryana,North,Referral
107264,Aarav Gupta,Male,2023-04-27,Vijayawada,Andhra Pradesh,South,Email
107265,Isha Sharma,Female,2025-01-21,Udaipur,Rajasthan,North,Affiliate
107266,Sneha Kumar,Male,2024-01-25,Siliguri,West Bengal,East,Paid Search
107267,Rohan Patel,Female,2024-02-07,Faridabad,Haryana,North,Email
107268,Sneha Agarwal,Male,2024-09-10,Ahmedabad,Gujarat,West,Email
107269,Aditya Tiwari,Male,2024-12-24,Jodhpur,Rajasthan,North,Social Media
107270,Aarav Mishra,Female,2023-05-23,Kolkata,West Bengal,East,Paid Search
107271,Priya Agarwal,Male,2024-04-06,Coimbatore,Tamil Nadu,South,Social Media
107272,Pooja Saxena,Female,2023-04-13,Agra,Uttar Pradesh,North,Organic Search
107273,Sneha Pandey,Female,2024-07-03,Kolkata,West Bengal,East,Email
107274,Meera Mishra,Male,2023-12-29,Ludhiana,Punjab,North,Referral
107275,Rahul Tiwari,Male,2024-02-19,Pune,Maharashtra,West,Email
107276,Karan Gupta,Female,2023-07-18,Mysuru,Karnataka,South,Organic Search
107277,Sneha Singh,Female,2025-05-22,Mangaluru,Karnataka,South,Social Media
107278,Vikram Patel,Male,2023-11-04,Ludhiana,Punjab,North,Social Media
107279,Meera Jain,Female,2024-10-20,Jaipur,Rajasthan,North,Social Media
107280,Aarav Verma,Female,2024-12-07,Kolkata,West Bengal,East,Organic Search
107281,Meera Joshi,Male,2025-01-18,Bhopal,Madhya Pradesh,Central,Social Media
107282,Aditi Gupta,Male,2023-01-08,Chennai,Tamil Nadu,South,Organic Search
107283,Kavya Verma,Male,2025-06-17,Patna,Bihar,East,Social Media
107284,Ananya Kumar,Female,2024-12-14,Agra,Uttar Pradesh,North,Social Media
107285,Rahul Yadav,Male,2025-05-21,Nagpur,Maharashtra,West,Social Media
107286,Aditya Mehta,Female,2025-03-20,Ludhiana,Punjab,North,Organic Search
107287,Simran Joshi,Male,2024-07-11,Gwalior,Madhya Pradesh,Central,Referral
107288,Riya Saxena,Male,2025-03-24,New Delhi,Delhi,North,Social Media
107289,Arjun Patel,Male,2023-10-06,Ahmedabad,Gujarat,West,Organic Search
107290,Vikram Sharma,Male,2024-01-08,Varanasi,Uttar Pradesh,North,Organic Search
107291,Rahul Tiwari,Female,2024-02-02,Gaya,Bihar,East,Email
107292,Rahul Agarwal,Female,2024-03-02,Faridabad,Haryana,North,Organic Search
107293,Kavya Sharma,Female,2024-08-27,Madurai,Tamil Nadu,South,Organic Search
107294,Nisha Patel,Male,2025-03-16,Hyderabad,Telangana,South,Social Media
107295,Vikram Sharma,Male,2023-09-19,Mangaluru,Karnataka,South,Social Media
107296,Aditi Joshi,Male,2023-12-26,Warangal,Telangana,South,Social Media
107297,Simran Agarwal,Male,2025-05-05,Coimbatore,Tamil Nadu,South,Affiliate
107298,Isha Saxena,Female,2025-05-05,Bengaluru,Karnataka,South,Social Media
107299,Meera Patel,Male,2023-09-09,Surat,Gujarat,West,Email
107300,Vivaan Mishra,Male,2023-04-24,Ludhiana,Punjab,North,Organic Search
107301,Meera Mehta,Female,2024-01-03,Gurugram,Haryana,North,Organic Search
107302,Aditya Saxena,Male,2023-05-11,Madurai,Tamil Nadu,South,Organic Search
107303,Kavya Yadav,Male,2024-11-23,Vijayawada,Andhra Pradesh,South,Organic Search
107304,Riya Sharma,Male,2025-02-27,Bengaluru,Karnataka,South,Affiliate
107305,Rohan Verma,Female,2025-02-02,Kochi,Kerala,South,Email
107306,Priya Pandey,Male,2024-01-08,Madurai,Tamil Nadu,South,Organic Search
107307,Priya Yadav,Female,2024-03-08,Siliguri,West Bengal,East,Email
107308,Arjun Yadav,Female,2024-06-15,Mysuru,Karnataka,South,Organic Search
107309,Aarav Agarwal,Male,2025-04-07,Faridabad,Haryana,North,Referral
107310,Meera Tiwari,Female,2025-11-07,Madurai,Tamil Nadu,South,Paid Search
107311,Simran Mishra,Male,2025-09-14,Thiruvananthapuram,Kerala,South,Paid Search
107312,Rohan Patel,Female,2024-01-07,Pune,Maharashtra,West,Organic Search
107313,Isha Tiwari,Female,2023-06-30,Jaipur,Rajasthan,North,Paid Search
107314,Pooja Gupta,Female,2023-02-27,New Delhi,Delhi,North,Organic Search
107315,Karan Verma,Male,2025-09-29,Thiruvananthapuram,Kerala,South,Organic Search
107316,Rohan Yadav,Male,2025-10-29,Vadodara,Gujarat,West,Referral
107317,Simran Yadav,Female,2024-08-12,Gaya,Bihar,East,Affiliate
107318,Vikram Jain,Male,2023-03-16,Kochi,Kerala,South,Paid Search
107319,Riya Kumar,Female,2024-05-06,Kolkata,West Bengal,East,Organic Search
107320,Aditi Joshi,Male,2025-03-02,Kanpur,Uttar Pradesh,North,Organic Search
107321,Aditi Gupta,Male,2025-05-21,Mangaluru,Karnataka,South,Affiliate
107322,Rahul Pandey,Female,2025-05-05,Bengaluru,Karnataka,South,Paid Search
107323,Neha Patel,Female,2025-05-08,Thiruvananthapuram,Kerala,South,Paid Search
107324,Aditya Gupta,Female,2023-04-15,Thiruvananthapuram,Kerala,South,Social Media
107325,Vikram Tiwari,Female,2025-01-17,Jodhpur,Rajasthan,North,Affiliate
107326,Riya Verma,Male,2025-12-22,Thiruvananthapuram,Kerala,South,Paid Search
107327,Pooja Joshi,Female,2024-03-23,Mangaluru,Karnataka,South,Email
107328,Karan Joshi,Male,2024-07-15,Gaya,Bihar,East,Organic Search
107329,Rohan Agarwal,Male,2023-10-20,Hyderabad,Telangana,South,Social Media
107330,Rahul Saxena,Male,2025-05-27,Mangaluru,Karnataka,South,Social Media
107331,Aditya Agarwal,Male,2024-01-30,Mangaluru,Karnataka,South,Paid Search
107332,Arjun Singh,Female,2025-12-17,Vadodara,Gujarat,West,Referral
107333,Vikram Verma,Male,2024-09-19,Hyderabad,Telangana,South,Email
107334,Neha Kumar,Male,2024-01-09,Bengaluru,Karnataka,South,Social Media
107335,Vikram Gupta,Male,2024-09-09,Warangal,Telangana,South,Email
107336,Arjun Tiwari,Male,2023-02-13,Nagpur,Maharashtra,West,Social Media
107337,Rohan Agarwal,Female,2025-10-08,Visakhapatnam,Andhra Pradesh,South,Paid Search
107338,Neha Kumar,Female,2024-05-16,Hyderabad,Telangana,South,Affiliate
107339,Vivaan Patel,Male,2024-05-15,Nashik,Maharashtra,West,Paid Search
107340,Vivaan Kumar,Female,2024-03-24,Siliguri,West Bengal,East,Affiliate
107341,Meera Gupta,Male,2025-05-05,Thiruvananthapuram,Kerala,South,Paid Search
107342,Arjun Saxena,Male,2024-12-23,Warangal,Telangana,South,Organic Search
107343,Karan Patel,Male,2023-05-19,Amritsar,Punjab,North,Social Media
107344,Aditya Mishra,Male,2025-03-12,Bhopal,Madhya Pradesh,Central,Organic Search
107345,Arjun Mishra,Male,2024-12-06,Faridabad,Haryana,North,Organic Search
107346,Aditi Agarwal,Male,2025-12-21,Chennai,Tamil Nadu,South,Organic Search
107347,Nisha Mehta,Male,2023-10-19,Varanasi,Uttar Pradesh,North,Referral
107348,Neha Kumar,Female,2025-05-28,Hyderabad,Telangana,South,Referral
107349,Rahul Jain,Male,2025-08-17,Thiruvananthapuram,Kerala,South,Organic Search
107350,Isha Pandey,Female,2023-02-13,Faridabad,Haryana,North,Referral
107351,Rahul Jain,Female,2025-09-30,Gurugram,Haryana,North,Organic Search
107352,Isha Patel,Male,2025-06-07,Kochi,Kerala,South,Organic Search
107353,Isha Patel,Female,2025-05-29,Warangal,Telangana,South,Paid Search
107354,Meera Kumar,Female,2025-12-30,Coimbatore,Tamil Nadu,South,Organic Search
107355,Rohan Jain,Male,2023-08-08,Thiruvananthapuram,Kerala,South,Affiliate
107356,Karan Patel,Female,2023-02-11,Kolkata,West Bengal,East,Affiliate
107357,Rohan Singh,Male,2024-11-03,Chennai,Tamil Nadu,South,Organic Search
107358,Pooja Kumar,Male,2024-10-15,Madurai,Tamil Nadu,South,Referral
107359,Riya Saxena,Female,2025-07-26,Thiruvananthapuram,Kerala,South,Organic Search
107360,Neha Singh,Male,2024-10-18,Varanasi,Uttar Pradesh,North,Organic Search
107361,Karan Mishra,Female,2023-05-02,Lucknow,Uttar Pradesh,North,Referral
107362,Sneha Yadav,Male,2024-07-28,Gurugram,Haryana,North,Affiliate
107363,Vikram Patel,Male,2024-02-27,Noida,Uttar Pradesh,North,Paid Search
107364,Aditya Sharma,Female,2025-08-16,New Delhi,Delhi,North,Email
107365,Priya Tiwari,Male,2025-02-11,Visakhapatnam,Andhra Pradesh,South,Organic Search
107366,Sneha Verma,Female,2025-06-10,Surat,Gujarat,West,Organic Search
107367,Neha Agarwal,Male,2025-03-13,Gaya,Bihar,East,Affiliate
107368,Meera Tiwari,Male,2023-07-08,Udaipur,Rajasthan,North,Organic Search
107369,Isha Sharma,Male,2025-07-30,Nagpur,Maharashtra,West,Social Media
107370,Priya Joshi,Female,2023-04-23,New Delhi,Delhi,North,Referral
107371,Nisha Pandey,Male,2023-10-17,Gurugram,Haryana,North,Affiliate
107372,Sneha Saxena,Male,2023-07-02,Mumbai,Maharashtra,West,Affiliate
107373,Vikram Mishra,Male,2023-04-09,Kolkata,West Bengal,East,Organic Search
107374,Vikram Verma,Male,2025-08-28,Hyderabad,Telangana,South,Paid Search
107375,Aarav Kumar,Male,2023-05-27,Warangal,Telangana,South,Email
107376,Isha Tiwari,Male,2023-04-18,Vijayawada,Andhra Pradesh,South,Paid Search
107377,Kavya Agarwal,Female,2023-04-14,Indore,Madhya Pradesh,Central,Organic Search
107378,Rahul Saxena,Male,2024-12-08,Gwalior,Madhya Pradesh,Central,Organic Search
107379,Meera Singh,Female,2023-09-09,Hyderabad,Telangana,South,Paid Search
107380,Isha Singh,Female,2025-01-18,Hyderabad,Telangana,South,Referral
107381,Vivaan Sharma,Male,2023-08-27,Gaya,Bihar,East,Organic Search
107382,Rohan Singh,Female,2023-07-02,Lucknow,Uttar Pradesh,North,Email
107383,Riya Mehta,Female,2023-09-09,Mangaluru,Karnataka,South,Organic Search
107384,Aarav Mehta,Female,2023-09-16,Gwalior,Madhya Pradesh,Central,Referral
107385,Nisha Mehta,Female,2025-07-04,Gwalior,Madhya Pradesh,Central,Paid Search
107386,Aditi Verma,Male,2024-08-05,Nagpur,Maharashtra,West,Paid Search
107387,Kavya Pandey,Female,2024-04-04,Gurugram,Haryana,North,Affiliate
107388,Sneha Verma,Female,2025-09-14,Kolkata,West Bengal,East,Social Media
107389,Rohan Patel,Female,2024-06-30,Bengaluru,Karnataka,South,Email
107390,Arjun Mehta,Male,2025-08-16,Gurugram,Haryana,North,Paid Search
107391,Vivaan Agarwal,Female,2024-03-10,Vijayawada,Andhra Pradesh,South,Paid Search
107392,Sneha Mishra,Male,2025-12-10,Vadodara,Gujarat,West,Organic Search
107393,Simran Verma,Male,2023-07-20,Madurai,Tamil Nadu,South,Referral
107394,Arjun Sharma,Female,2024-07-18,Madurai,Tamil Nadu,South,Paid Search
107395,Rahul Sharma,Male,2024-04-26,Siliguri,West Bengal,East,Social Media
107396,Aditya Jain,Female,2025-08-31,Varanasi,Uttar Pradesh,North,Paid Search
107397,Pooja Pandey,Male,2023-10-22,Jaipur,Rajasthan,North,Organic Search
107398,Meera Pandey,Male,2024-01-11,Agra,Uttar Pradesh,North,Organic Search
107399,Aditi Pandey,Male,2023-11-25,Noida,Uttar Pradesh,North,Organic Search
107400,Rahul Mehta,Female,2024-11-10,Surat,Gujarat,West,Social Media
107401,Kavya Verma,Male,2023-08-09,Faridabad,Haryana,North,Referral
107402,Priya Joshi,Male,2024-06-06,Thiruvananthapuram,Kerala,South,Paid Search
107403,Riya Mehta,Female,2024-11-17,Mumbai,Maharashtra,West,Paid Search
107404,Kavya Agarwal,Male,2023-08-24,Mangaluru,Karnataka,South,Social Media
107405,Aditya Agarwal,Female,2023-11-11,Vadodara,Gujarat,West,Organic Search
107406,Karan Kumar,Female,2023-06-03,Kolkata,West Bengal,East,Organic Search
107407,Isha Singh,Male,2023-07-01,Visakhapatnam,Andhra Pradesh,South,Referral
107408,Isha Mishra,Male,2025-10-08,Patna,Bihar,East,Paid Search
107409,Vikram Kumar,Female,2025-06-04,Siliguri,West Bengal,East,Organic Search
107410,Rohan Pandey,Male,2023-07-31,Lucknow,Uttar Pradesh,North,Email
107411,Rohan Jain,Female,2024-09-22,Pune,Maharashtra,West,Paid Search
107412,Karan Tiwari,Female,2023-04-26,New Delhi,Delhi,North,Social Media
107413,Vivaan Joshi,Female,2025-07-29,Indore,Madhya Pradesh,Central,Organic Search
107414,Vikram Gupta,Female,2025-04-13,Madurai,Tamil Nadu,South,Referral
107415,Arjun Pandey,Male,2025-05-05,Bengaluru,Karnataka,South,Paid Search
107416,Rahul Kumar,Female,2023-12-09,Gaya,Bihar,East,Organic Search
107417,Rahul Kumar,Male,2024-02-12,Ludhiana,Punjab,North,Referral
107418,Arjun Agarwal,Female,2025-08-15,Ahmedabad,Gujarat,West,Organic Search
107419,Ananya Verma,Female,2024-09-07,Kochi,Kerala,South,Organic Search
107420,Isha Joshi,Male,2024-09-29,Faridabad,Haryana,North,Paid Search
107421,Simran Kumar,Male,2025-12-16,Patna,Bihar,East,Paid Search
107422,Ananya Mishra,Male,2025-06-19,Kochi,Kerala,South,Organic Search
107423,Vivaan Agarwal,Female,2024-01-28,New Delhi,Delhi,North,Paid Search
107424,Karan Saxena,Male,2023-02-24,Faridabad,Haryana,North,Social Media
107425,Ananya Yadav,Male,2023-09-20,Visakhapatnam,Andhra Pradesh,South,Organic Search
107426,Kavya Gupta,Female,2025-04-08,Vijayawada,Andhra Pradesh,South,Affiliate
107427,Rahul Agarwal,Male,2023-06-28,Siliguri,West Bengal,East,Referral
107428,Meera Saxena,Female,2023-11-30,Gurugram,Haryana,North,Organic Search
107429,Kavya Tiwari,Female,2025-10-26,Thiruvananthapuram,Kerala,South,Organic Search
107430,Kavya Pandey,Male,2024-04-25,Amritsar,Punjab,North,Organic Search
107431,Isha Patel,Female,2023-10-01,Kochi,Kerala,South,Organic Search
107432,Rahul Pandey,Male,2024-08-23,Amritsar,Punjab,North,Affiliate
107433,Sneha Gupta,Male,2025-10-12,Hyderabad,Telangana,South,Paid Search
107434,Rohan Mehta,Male,2023-08-24,Patna,Bihar,East,Email
107435,Nisha Verma,Female,2024-10-10,Ahmedabad,Gujarat,West,Organic Search
107436,Vivaan Saxena,Female,2025-05-20,Ludhiana,Punjab,North,Affiliate
107437,Isha Patel,Female,2024-10-08,Ludhiana,Punjab,North,Referral
107438,Simran Patel,Female,2025-08-21,Vijayawada,Andhra Pradesh,South,Organic Search
107439,Karan Gupta,Female,2024-03-14,Kolkata,West Bengal,East,Referral
107440,Rohan Kumar,Female,2025-05-17,Jodhpur,Rajasthan,North,Email
107441,Aditya Mishra,Male,2024-03-09,New Delhi,Delhi,North,Social Media
107442,Ananya Tiwari,Male,2023-03-07,Bhopal,Madhya Pradesh,Central,Affiliate
107443,Arjun Mehta,Male,2023-12-18,Kolkata,West Bengal,East,Organic Search
107444,Sneha Gupta,Male,2023-06-06,Udaipur,Rajasthan,North,Referral
107445,Sneha Patel,Male,2025-03-09,Gaya,Bihar,East,Organic Search
107446,Aditya Patel,Female,2024-03-15,Ludhiana,Punjab,North,Organic Search
107447,Isha Sharma,Male,2025-03-19,New Delhi,Delhi,North,Paid Search
107448,Nisha Mehta,Female,2025-03-29,Surat,Gujarat,West,Organic Search
107449,Nisha Mehta,Female,2024-08-04,Gaya,Bihar,East,Paid Search
107450,Aditya Gupta,Male,2025-10-13,Ludhiana,Punjab,North,Paid Search
107451,Aditi Verma,Male,2024-05-06,Gurugram,Haryana,North,Social Media
107452,Kavya Verma,Male,2024-11-27,Faridabad,Haryana,North,Social Media
107453,Riya Agarwal,Male,2025-02-17,Ludhiana,Punjab,North,Referral
107454,Rahul Singh,Female,2024-06-22,Vijayawada,Andhra Pradesh,South,Social Media
107455,Sneha Gupta,Male,2024-04-13,Bhopal,Madhya Pradesh,Central,Organic Search
107456,Ananya Pandey,Female,2025-06-21,Mangaluru,Karnataka,South,Paid Search
107457,Aditi Mehta,Male,2025-09-13,Kolkata,West Bengal,East,Social Media
107458,Vivaan Saxena,Male,2023-03-13,Patna,Bihar,East,Paid Search
107459,Ananya Saxena,Male,2025-12-06,Nagpur,Maharashtra,West,Affiliate
107460,Priya Patel,Male,2025-09-15,Faridabad,Haryana,North,Paid Search
107461,Riya Mishra,Female,2024-10-01,Kolkata,West Bengal,East,Organic Search
107462,Aditi Saxena,Male,2024-07-28,Vijayawada,Andhra Pradesh,South,Organic Search
107463,Riya Gupta,Female,2024-05-15,MYSURU,Karnataka,South,Organic Search
107464,Isha Tiwari,Female,2024-07-11,Thiruvananthapuram,Kerala,South,Organic Search
107465,Rahul Patel,Female,2023-07-12,Surat,Gujarat,West,Organic Search
107466,Isha Kumar,Female,2024-03-04,Kolkata,West Bengal,East,Paid Search
107467,Aditi Jain,Male,2025-11-02,Gwalior,Madhya Pradesh,Central,Organic Search
107468,Rohan Pandey,Female,2024-08-05,Kolkata,West Bengal,East,Paid Search
107469,Sneha Mehta,Female,2024-02-02,Kochi,Kerala,South,Paid Search
107470,Aditya Jain,Male,2023-08-30,New Delhi,Delhi,North,Paid Search
107471,Aditya Saxena,Female,2025-04-24,Gaya,Bihar,East,Social Media
107472,Vikram Yadav,Female,2024-06-28,Visakhapatnam,Andhra Pradesh,South,Social Media
107473,Ananya Gupta,Male,2024-09-25,Mysuru,Karnataka,South,Email
107474,Neha Agarwal,Male,2024-03-12,Bengaluru,Karnataka,South,Organic Search
107475,Aarav Jain,Male,2023-02-08,Jodhpur,Rajasthan,North,Social Media
107476,Aditi Pandey,Male,2023-11-18,Gaya,Bihar,East,Organic Search
107477,Rohan Tiwari,Female,2024-10-10,Visakhapatnam,Andhra Pradesh,South,Affiliate
107478,Nisha Kumar,Male,2023-08-21,Faridabad,Haryana,North,Referral
107479,Rahul Mehta,Female,2024-07-08,Faridabad,Haryana,North,Affiliate
107480,Isha Verma,Male,2025-07-30,Ahmedabad,Gujarat,West,Organic Search
107481,Priya Joshi,Male,2023-07-26,Indore,Madhya Pradesh,Central,Referral
107482,Aarav Saxena,Male,2025-07-19,Bengaluru,Karnataka,South,Email
107483,Pooja Jain,Male,2023-06-02,Vadodara,Gujarat,West,Organic Search
107484,Aarav Pandey,Female,2024-06-15,New Delhi,Delhi,North,Social Media
107485,Vivaan Yadav,Male,2024-12-11,Noida,Uttar Pradesh,North,Paid Search
107486,Isha Mehta,Male,2023-09-11,Amritsar,Punjab,North,Social Media
107487,Priya Tiwari,Female,2023-09-10,Amritsar,Punjab,North,Paid Search
107488,Simran Joshi,Male,2024-05-08,Jaipur,Rajasthan,North,Organic Search
107489,Priya Saxena,Male,2023-01-23,Lucknow,Uttar Pradesh,North,Email
107490,Riya Mishra,Female,2025-10-10,Mumbai,Maharashtra,West,Organic Search
107491,Aarav Gupta,Female,2023-10-10,Nashik,Maharashtra,West,Organic Search
107492,Nisha Tiwari,Female,2025-05-03,Patna,Bihar,East,Organic Search
107493,Rahul Tiwari,Male,2023-11-12,Mangaluru,Karnataka,South,Referral
107494,Arjun Joshi,Male,2025-06-03,Bengaluru,Karnataka,South,Paid Search
107495,Priya Saxena,Female,2023-07-21,Ludhiana,Punjab,North,Paid Search
107496,Isha Singh,Female,2025-02-08,Thiruvananthapuram,Kerala,South,Paid Search
107497,Pooja Tiwari,Male,2025-02-28,Faridabad,Haryana,North,Social Media
107498,Vikram Agarwal,Male,2025-03-03,Coimbatore,Tamil Nadu,South,Affiliate
107499,Pooja Sharma,Male,2023-03-01,Siliguri,West Bengal,East,Organic Search
